603.867293,519.584241,442.727603,381.193507,311.061108,309.331133,396.507362,400.176674,535.523143,764.150941,854.384601,1412.021251,2164.517635,2502.562572,2559.520609,2789.530297,3573.017493,4133.976971,4144.275620,4058.485605,4806.158542,5632.265572,5898.719792,5586.927902,4944.992528,4148.831049,3836.168422,3230.657927,2895.777938,2401.850992,1930.780965,1728.008609,1447.796176,1312.244360,1173.143400,1027.431313,858.483111,794.192596,687.487334,589.114184,541.521699,502.644138,457.655662,414.887657,442.273021,530.884392,688.617053,851.792732,1337.988478,1548.514218,1995.976119,2524.269188,2472.202295,3245.658307,3970.530774,4553.410460,4431.055850,4410.934237,5324.267498,5423.803990,5619.336360,5681.095937,5650.183182,4847.465336,4167.130027,3496.358817,3077.678057,2333.623903,2021.120429,1713.030058,1382.871432,1210.550724,1057.778279,825.642260,709.425026,535.301563,460.598001,403.820404,344.693841,292.184906,264.674728,268.826639,335.503706,398.940884,567.679463,825.434144,1023.029639,1499.834214,2003.445275,2268.771309,2840.693116,3622.369807,3943.951708,4229.198058,3933.917965,3404.182634,4241.551911,3964.698109,4240.392047,4097.266033,4127.112373,3832.172626,3464.934586,3164.383976,2758.117988,2486.634736,2013.757209,1652.449511,1422.171429,1303.742398,1216.769038,1076.389754,929.687498,827.818167,682.667360,545.801341,477.757147,401.403103,359.408223,372.457037,425.949843,499.331634,618.698323,761.945475,872.002694,1126.351459,1662.268328,2522.680694,3030.254434,3485.440301,3839.432111,4515.296476,4705.863880,5507.002381,5653.260158,5128.025322,5175.581707,4296.694998,4150.314971,3929.253532,3644.650672,3214.480946,2766.158085,2139.212778,1743.352961,1541.106363,1325.261417,1004.834706,874.492366,699.207847
629.844257,541.478946,476.018266,408.903791,348.521209,303.450835,277.461951,285.712211,341.550055,549.857167,786.169635,1229.616356,1678.023725,2111.725840,2240.496351,2392.758267,2872.127731,3035.838366,3349.623663,3493.914653,3777.372976,3551.547676,3668.769490,3609.144231,3553.793629,3395.325628,3228.318422,3050.722598,2215.221514,2063.593041,1927.608073,1822.331609,1513.803348,1384.995755,1143.720218,1050.275267,926.748778,691.348024,597.065848,536.563840,461.640770,391.742540,408.919506,468.407083,468.746864,523.238152,726.433163,889.815645,994.577563,1285.194540,1695.349444,2539.781331,3053.498595,3581.900037,4103.630291,4170.811655,4336.186212,4391.491758,4758.456089,4944.654040,4552.231927,4659.908184,4958.729820,4717.923947,3965.541593,3316.195669,2721.996407,2328.837398,1994.882320,1707.982114,1500.286836,1279.059769,1092.412994,903.623421,743.961696,647.319159,522.660610,456.486504,383.014690,346.540492,305.282102,314.387935,403.418371,508.989255,670.807930,794.445394,1090.191813,1739.675716,2793.306896,3328.610080,3290.643984,3555.955162,3707.017400,4829.795692,4688.471132,4030.919878,4923.333889,5289.645653,4977.780748,5583.010892,5398.713933,4640.798799,3974.475812,3532.121145,2853.105863,2338.295393,1808.049738,1493.282092,1259.393142,957.733074,810.418396,740.757275,688.930668,607.255778,550.005212,382.332993,325.392258,275.499996,267.502894,271.879675,391.847017,623.349108,837.428150,1061.179022,1255.498280,1909.744277,2546.433032,2651.267469,3570.041371,3798.748204,3879.841537,4317.393407,4159.965870,4434.414191,5057.630074,5287.509806,5409.340038,4734.824446,4070.895972,3873.349642,3149.199124,2867.637902,2604.736906,2194.450184,1791.229347,1599.234230,1334.891391,1095.951860,944.237212,770.538353
1016.100178,874.640782,740.781642,623.336331,518.076483,379.842179,334.557391,314.384408,273.911507,261.204551,364.962402,540.195652,666.271674,969.416748,1185.206244,1608.058107,2466.359412,3271.193984,3660.402438,4314.031466,4014.310274,5183.651853,5075.627831,4719.701576,4624.004168,4609.257297,4417.781232,4212.581284,3699.796907,3438.689288,2957.468125,2681.064774,2079.933564,1835.219294,1503.284355,1257.362563,1005.751839,877.213509,799.686704,666.044753,541.350096,428.373241,399.558716,349.224998,330.269853,304.026295,348.900685,477.586452,571.096916,905.639537,1227.070464,1907.133663,2176.738076,2382.137406,3083.201672,3861.475677,3914.918477,4065.013483,4803.070421,4845.979486,4182.797149,4433.137475,5285.967003,5299.029088,5068.243344,4545.895113,4273.452968,3909.508097,3417.598176,3099.840510,2774.958513,2547.158819,2207.955107,1968.505238,1534.696452,1253.052299,979.792025,850.251366,723.925387,612.595095,487.537627,438.658398,390.642277,322.219386,303.114555,273.279577,285.519441,382.306432,576.754161,715.584690,1211.429223,1995.229548,2245.498938,3117.972947,3905.194647,4387.165448,4346.282074,4548.882193,4819.868925,5432.042313,5318.438889,5765.144152,6227.905670,6209.380661,5588.085882,4772.657544,3606.053333,3270.611932,2903.218207,2451.149431,2223.370603,1847.435235,1416.406687,1197.665456,1041.165302,880.869592,736.470950,639.893369,552.890963,481.026086,415.671618,319.275183,299.534550,274.340782,289.261222,371.014651,741.818522,874.665032,1196.070410,1636.557328,1715.966602,2163.761822,3163.006230,3587.471776,4393.366321,5433.430085,5484.178840,5441.202722,5598.985918,6375.632529,6185.395591,5949.672330,4987.035358,4735.244400,4333.337675,3785.981585,3291.600333,2843.384227,2539.222998,2270.904476
1424.886931,1188.607914,1035.643826,840.680728,715.221195,547.397714,487.995127,420.877759,355.633755,331.610150,350.132161,403.462995,391.478474,527.263491,686.901928,1016.468778,1375.200129,1970.023659,2307.990019,2961.051274,3264.549489,3604.890882,4397.620148,4957.991835,5385.618811,5276.999290,5062.911660,4709.470538,4865.783667,4698.891954,4293.336434,3986.180263,3534.383379,3079.297725,2805.474150,2398.464684,1839.906336,1397.398297,1226.336853,1037.704375,898.556274,704.467005,620.189507,541.015233,464.417359,387.035993,339.509196,291.591204,245.546519,242.745213,286.730769,581.982028,956.836317,1345.662641,1774.644373,2439.137197,3040.316209,3207.159501,3343.796773,3527.437582,3995.103616,4412.807061,4569.885995,4448.222573,5286.253591,5043.444898,4741.172873,4355.318564,3848.392946,3115.798345,2759.333753,2400.263758,2264.020247,1852.630966,1677.657776,1499.555494,1365.801306,1103.790585,980.018933,724.696648,591.441800,495.279488,428.065217,372.074849,306.947314,292.279759,292.241422,417.369258,514.302038,710.250766,826.572169,1292.696858,1420.916212,1611.876350,2457.967044,2867.893918,3228.267436,3844.480504,4250.639639,4692.628045,4751.016651,5181.537372,4957.324180,4582.672115,4390.573726,3868.932116,3522.272234,3247.279374,2943.351167,2450.044457,2106.890377,1762.664375,1434.114031,1288.166628,1128.205293,961.732468,772.956937,664.626853,602.851497,502.182460,393.502952,315.406745,307.389362,306.666017,290.777496,320.585981,420.447519,744.558997,1140.742127,1351.531087,2231.060029,2760.310264,3355.970638,4028.572277,4525.322898,3973.062088,4475.372482,4552.476454,5134.612163,4366.340178,4560.503358,4556.293794,4362.861745,3845.100914,3292.721810,2656.357759,2126.354576,1833.117786,1669.051367,1311.858505
1849.563238,1664.321136,1409.413546,1201.783819,1035.632048,920.269585,759.858807,666.888287,584.574455,501.461473,439.707030,368.844284,347.001663,343.857615,369.929527,447.808594,680.410214,1105.394475,1315.664800,1817.371075,2405.886109,2775.426029,3014.024388,3371.602849,3876.778310,4789.598497,5089.747637,4910.133049,4513.696604,4594.060181,4893.339072,4288.678725,4258.073140,3747.389346,3255.080414,2837.311299,2442.025385,2110.720722,1865.615951,1497.684743,1263.579854,985.646992,876.292066,772.986586,663.098202,550.430192,486.475130,404.602105,354.606435,312.557515,284.946342,315.043163,366.621981,592.641468,923.866622,1286.077820,1501.944780,1703.482607,2483.210759,2868.259743,3012.794810,3570.513136,4591.052315,5474.905406,6039.180801,6175.346131,6551.078324,5598.051497,4876.823341,4644.226598,4465.842036,4266.449343,3362.417752,2498.516323,2104.470601,1851.044887,1635.050280,1461.144837,1243.001522,1117.350323,960.166119,870.122693,770.255320,681.292831,539.863118,458.495693,385.842693,381.136696,430.673693,492.489128,632.130750,1014.057783,1118.725809,1437.679299,2020.367557,2179.824749,2555.617145,2753.337926,3023.752194,3448.128252,3659.046172,3933.376787,3647.010894,3857.818259,4271.948253,4283.720379,3983.092568,3808.202467,3425.001064,3157.507461,2589.923418,2090.676242,1779.358982,1523.240852,1346.811121,1176.073814,1018.434994,885.532511,757.601958,647.915261,571.065743,518.986860,457.507502,403.308951,366.749495,391.414043,473.796014,676.284907,818.711062,993.088834,1183.585629,1638.865978,2035.689183,2267.002767,2710.890360,2847.138248,3425.471468,3526.055307,3755.202363,4428.062412,4580.534417,4971.735164,5026.156747,5118.989271,4542.201044,4092.385314,3755.318200,3374.884770,2906.218415,2497.605483
502.822348,401.845912,349.600284,320.608380,280.046113,275.293179,297.628196,525.839707,695.118293,1375.394105,1889.667083,2605.365850,2757.422756,3212.802006,4229.971994,4659.246627,4923.319990,4962.032568,5407.187537,6098.509348,6006.139628,5687.015778,5612.386203,4985.317474,4200.970873,3299.852588,2910.669680,2387.519429,1991.601311,1507.089594,1329.808500,1094.212466,955.380235,853.331593,749.540835,622.618073,516.346264,431.513708,398.343322,339.321215,300.223221,331.199411,349.585264,502.552345,637.822061,848.193443,1189.767726,1617.768304,2012.548929,2208.685900,2408.447116,2774.477825,3689.281256,3827.614000,4523.880381,4175.562008,4574.486489,4351.050481,4769.996403,4876.231540,4564.168860,4243.360523,3818.969683,3539.144709,3291.823256,2907.191062,2646.685445,2157.375871,1870.292638,1446.457960,1355.605264,1129.898574,1034.578624,940.247638,848.331534,756.983997,630.558002,538.373528,499.086170,467.137704,445.447301,427.687671,461.406402,663.060631,902.386893,1238.713991,1556.756939,1705.661051,1922.244221,2282.236242,2333.760210,2793.242490,3455.876525,3873.164541,4392.141928,5364.394880,5095.984519,5309.491242,5031.725944,4703.021422,4523.763877,4376.206983,3655.173988,3166.984381,2467.498181,1978.489552,1673.623733,1514.326219,1357.869157,1175.890497,1011.926741,885.252969,784.970738,614.776748,520.497221,380.322437,344.023869,312.191823,287.081224,314.365601,419.901370,479.576481,669.646283,988.575095,1475.188779,2169.726787,2161.384951,2712.036830,3932.927449,4080.951181,4520.601605,4572.802647,5252.543463,4923.011555,4800.341767,4936.858747,5070.882631,4979.733558,4728.259661,4185.424761,3567.336004,3201.541940,2591.739432,2343.453437,2000.735621,1711.999386,1412.892323,1254.309200,1027.128299,839.168287
1224.642610,963.292576,862.710342,709.489129,651.607601,577.184617,520.990443,426.945703,360.942858,337.800041,313.541298,400.355578,548.553175,723.175719,993.528709,1636.437595,2515.177047,2947.666344,3308.488330,3846.232279,3904.419859,4616.694132,4213.176077,4291.746768,4598.710105,4947.690512,4958.038963,4787.533681,4602.322991,4128.018398,3435.009866,2730.335306,2322.708606,1973.874866,1775.340427,1516.030600,1325.812190,1070.517516,981.147697,867.867541,727.721185,669.541610,607.468454,523.587411,430.351747,388.608157,386.296016,420.268630,489.755776,515.787671,802.102792,1330.091034,1727.413042,2386.337078,2939.303381,3997.149167,4089.079380,4337.588201,4983.476633,4991.389086,6199.633215,6737.628773,6740.140557,6701.675948,6752.817742,5281.986749,4958.379180,4299.384478,3850.440568,3312.170373,2698.475632,2121.101191,1930.954471,1585.598635,1398.801163,1207.461825,1022.579861,860.646228,676.036464,539.076402,470.467678,377.987689,350.939667,323.581199,296.826201,331.507660,386.321226,456.560023,565.041267,882.946890,1672.903948,1986.117166,2038.843037,2249.559764,2700.771840,3110.684809,4023.250077,4294.287730,4020.767543,5063.465080,5229.870655,5550.887473,5700.100922,5104.126906,4666.940192,4447.352586,4046.199530,3562.898033,2982.710688,2618.387552,1796.017030,1585.933071,1288.358834,1157.181213,990.126002,817.626161,692.816686,633.181395,518.546855,415.581278,369.066664,322.394450,269.045100,263.181727,280.348030,488.254402,617.849594,847.713750,1419.172228,1755.804021,2400.688800,2773.115734,2965.152647,3485.833719,3980.058867,4247.085846,5323.649590,5039.577378,4991.850786,5206.603252,5344.451101,5224.592897,5000.426117,4616.986914,3777.076309,3314.516021,2784.842750,2480.023476,1988.288671,1719.270155
1132.623243,901.529496,749.075856,690.294775,577.812091,494.422203,432.574689,366.637799,322.313598,296.908113,314.817781,336.988905,388.569812,635.739638,850.676209,1519.208794,1791.345901,2152.945904,2820.213975,2619.450804,3013.628035,3764.909502,4676.123201,4753.741474,4941.278050,5168.869223,5861.500587,5544.267962,5812.723585,5248.303358,4508.216680,3727.638951,3296.473919,2770.355276,2576.087882,2077.087382,1839.152901,1558.960660,1274.777875,1138.288483,956.536508,831.049937,700.923543,580.325058,495.835400,431.404843,396.023257,368.084801,297.727748,315.762495,370.838156,459.197466,683.397705,1042.360090,1820.944946,1928.311075,2167.033694,2388.508733,3092.142050,3774.707822,4172.108253,4636.993246,4926.908606,4749.759075,4467.610660,4911.365134,5671.568878,5852.406627,4522.298458,4119.326505,3550.295229,3028.687655,2568.617696,2178.873176,1739.462405,1501.570211,1352.809528,1095.740846,830.302312,703.299014,606.166072,484.963106,433.589300,357.035687,322.632566,298.591422,267.113103,303.221753,474.370821,773.779784,1076.925299,1474.242023,2318.934655,2631.198723,3061.617700,3916.488286,4684.879002,5318.587882,5018.266836,5551.822246,4954.657720,5199.859196,4884.529014,4556.249493,4665.717503,4451.605746,3935.677218,3529.991122,2842.731583,2605.574637,2319.724023,2084.428121,1774.080993,1420.826632,1215.665296,1030.092580,814.550912,665.530874,568.927085,465.983081,396.124703,313.251641,278.495903,262.611193,230.253832,282.171660,310.753056,485.368090,807.580942,1362.039391,2314.362859,2774.740086,3311.781694,3751.932365,3845.645993,3998.117426,4265.040589,4754.390815,4734.554337,5572.345110,5489.091580,6139.135851,5934.994178,5364.860217,4770.045263,4206.252404,3545.418284,3180.682879,2710.800822,2420.005014
767.740963,685.654713,604.414439,533.986917,472.187291,432.226522,402.544033,354.479704,323.860803,296.649903,368.602617,538.179215,617.592599,950.177917,1743.720157,2591.381129,3465.878459,4230.905469,3964.634423,4244.102644,5044.212587,5035.027407,5351.278273,5632.425211,5912.349336,5718.958680,5684.795678,5418.389269,4733.257073,4059.262607,3658.364213,2910.820241,2546.826415,2184.291483,1959.997985,1668.254453,1311.353878,1104.916874,900.331674,740.625646,632.544642,522.455779,433.360884,366.832796,302.723947,254.813324,240.509255,278.730414,312.976433,531.496745,731.221170,1087.461607,1266.146995,1826.290589,2155.526614,2575.185673,3355.747555,3937.070767,4007.937819,4143.469382,4245.342115,4382.846355,4130.677803,4527.839667,4860.877035,4654.909165,4092.883482,3670.215450,3055.854911,2634.954861,2294.927170,1865.203488,1694.874264,1400.618363,1211.042838,1046.895989,892.680650,725.509235,529.655894,418.841906,376.882391,334.134086,291.299690,259.421178,256.369599,276.361574,393.185585,644.977635,925.276656,1200.837558,1860.467665,2362.519139,2973.340939,3825.443132,4544.694271,4634.886651,4096.610638,4446.835712,4962.268763,5488.859963,6193.609945,5845.771599,6021.625106,5473.122930,4938.164996,3865.646333,3081.110098,2656.994647,2265.217247,2071.178364,1687.115092,1561.659609,1290.943535,1076.428908,985.278612,824.421736,631.724159,543.194599,499.997703,399.866904,354.039829,303.233065,329.130192,367.163358,463.186459,673.104263,870.377544,1073.986231,1449.331039,2099.332458,2634.846659,3427.724376,4217.599915,4451.136259,4634.416445,4600.819906,4465.111341,5132.528085,5420.860902,5592.940223,5056.478713,4758.919672,4171.249702,3713.125044,2985.873897,2534.122236,2137.248775,1875.815751,1629.627054,1500.900533
1286.163933,1092.515406,872.978411,684.523804,548.337644,456.183986,416.205627,363.078339,292.663576,272.559307,279.363633,345.572625,405.924401,638.518770,868.928536,1255.069839,1731.431534,2261.217917,3027.110418,3462.844034,4017.607930,4817.484865,5390.374968,5603.605344,6769.259326,6525.170383,7297.897506,6945.547154,6812.685339,6003.205944,5027.728219,4600.803470,3928.797909,3418.838453,2920.525649,2053.281314,1839.721066,1697.435487,1504.702910,1218.507811,1056.083832,865.819399,659.785753,541.584167,443.439868,396.796837,339.456253,310.705720,265.182465,293.837399,355.728369,390.212001,530.505095,788.072911,1170.800674,1243.074175,1723.682012,2448.307613,3077.011547,3814.404596,3354.913069,4015.432817,4328.667733,4179.849308,4471.346092,4390.515432,4992.894648,4818.938454,4469.005894,4148.493101,3682.457695,3343.414117,2936.474876,2417.204570,2093.705807,1725.572790,1544.361699,1354.085440,1167.958143,1001.619544,793.764327,677.681625,624.851724,559.272258,465.281458,387.191437,333.000807,328.145901,353.280423,512.063506,775.681160,780.937743,936.832417,1497.742492,2150.989500,2218.130245,2110.859597,2416.651609,2348.741212,3328.431364,3850.773388,4266.318760,4388.637631,4422.511018,4538.484806,4804.567348,4614.940108,4080.179135,3648.264858,3126.484182,2818.587966,2371.187339,2154.381214,1866.580637,1547.365482,1178.255427,948.031193,781.398791,643.410260,528.822550,420.650751,337.111589,273.070940,239.933863,214.372853,209.004500,255.048811,282.864549,442.369483,628.617907,1105.810710,1499.711720,2089.657832,2476.029177,3341.670671,3486.363430,4367.498626,5066.928072,5214.991075,5102.332430,5037.254749,5373.179694,5370.734566,5012.988188,4711.151569,4220.562288,3952.677999,3209.394508,2945.459440,2662.302310
